"guid";"company_name";"entity_type";"std";"phone";"street";"city";"region";"country";"email"
"5152EF01-3056-046C-F10C-872BD75A74DF";"IPSUM SODALES PURUS";"INC.";"INC";"(240) 165-6500";"P.O. Box 807, 2668 Dictum Av.";"Kawerau";"North Island";"Malaysia";"ac@ametloremsemper.edu"
"1DAEB87E-C8F6-2FD3-1461-17A79FAE47CA";"DUIS VOLUTPAT";"INDUSTRIES";"INC";"1-864-825-4001";"2233 Senectus Rd.";"Hervey Bay";"Queensland";"Bouvet Island";"nec.ligula.consectetuer@egestashendrerit.ca"
"5EF8A42C-6D68-C257-D9D5-6FD827AE8020";"PEDE ET";"LLP";"LLC";"(362) 193-8750";"Ap #683-1798 Ut, Street";"Murdochville";"QC";"Nigeria";"tristique.neque.venenatis@egetmassa.org"
"D5B6B804-0B1E-11DE-A891-F6BEED3921B3";"METUS IN";"INDUSTRIES";"INC";"1-749-929-7172";"Ap #775-1185 Mauris Av.";"Castres";"Midi-Pyrénées";"Suriname";"nibh.lacinia@eget.org"
"28BCDB7D-6166-75AC-5C54-23D77846EA88";"NONUMMY FUSCE";"COMPANY";"CO";"271-3046";"Ap #173-864 Faucibus St.";"Kano";"KN";"Ireland";"Proin.vel@Fuscemollis.ca"
"B0D7B27D-E4CF-0AC4-D602-36A83C5CE66C";"MAURIS SAPIEN CURSUS";"PC";"";"426-3145";"247-607 Cursus Av.";"Balclutha";"South Island";"Nepal";"tempus.non.lacinia@milorem.ca"
"564F221E-4821-DDE0-8634-F17B78A43E16";"ENIM SED";"LLP";"LLC";"1266053";"Ap #643-1785 Tortor Street";"Jonesboro";"AK";"Lesotho";"nulla.at.sem@semperet.com"
"DA78BD44-6E1D-36EC-DD66-C9C89B98504D";"NON SOLLICITUDIN A";"FOUNDATION";"";"1839174";"P.O. Box 450, 8614 In Rd.";"Gravataí";"Rio Grande do Sul";"Cook Islands";"eget.ipsum@risusMorbi.co.uk"
"43C27725-8B79-2EAC-9961-F8AA722BD89E";"ORCI TINCIDUNT";"FOUNDATION";"";"1701665";"217-2901 Vel Road";"Kearny";"ON";"Italy";"facilisis.non.bibendum@utodiovel.ca"
"584DFC17-1F54-BE2F-C0FE-6D123DDA5A64";"NONUMMY";"INSTITUTE";"INC";"731-5374";"P.O. Box 107, 3476 Etiam St.";"Guadalupe";"SJ";"Bhutan";"consectetuer@hendrerit.edu"
"9999CF9E-E147-EE43-84B2-AF149AF79173";"MAURIS ALIQUAM";"LLP";"LLC";"1-227-230-9203";"7319 Molestie St.";"Belfast";"Ulster";"Viet Nam";"Donec.felis@mipede.edu"
"86FC5C07-58E9-054F-C74C-B8B04364C856";"TELLUS";"CORP.";"CO";"681-1358";"351-6139 Arcu. St.";"Galway";"C";"French Polynesia";"diam@vel.ca"
"BA9CFA65-A32C-E1EA-D974-2431FADA0354";"FRINGILLA";"INC.";"INC";"633-6157";"P.O. Box 889, 3765 Posuere Avenue";"Cambridge";"NI";"Andorra";"risus.Duis.a@feugiatSednec.net"
"AAC1EE3E-B60D-0FBF-510A-35241744BE44";"ORNARE PLACERAT ORCI";"LIMITED";"LLC";"386-7990";"785-3790 Donec Road";"San Rafael Abajo";"San José";"Guinea-Bissau";"Sed.eget.lacus@Cum.org"
"E9AD47CA-DBD6-2D5E-0354-C13F30854140";"EST";"COMPANY";"CO";"304-9653";"123-9910 Nam Ave";"Vienna";"Vienna";"Guadeloupe";"sit.amet@vestibulum.co.uk"
"6F606DB7-0B44-B7E1-78E4-31458C94D59A";"SED NUNC";"CONSULTING";"";"1447927";"Ap #484-2273 Sed Road";"Bydgoszcz";"Kujawsko-pomorskie";"Brazil";"aliquet.diam@fringillacursuspurus.co.uk"
"9CA6E40E-E7B8-E8B3-9B64-2F7ABCD76E7B";"CUBILIA";"LLC";"LLC";"433-3124";"531-5369 Neque. Ave";"Samsun";"Samsun";"Mozambique";"nascetur@eleifendnec.ca"
"DD914F2D-A7CE-F484-AE8F-CB2E5F45E079";"VELIT";"INC.";"INC";"1-427-318-5578";"Ap #686-6919 Rutrum Rd.";"Bremen";"Bremen";"Hungary";"fringilla@non.ca"
"5BBC4650-5449-1B9B-98E3-F0F94EA0D0F3";"DONEC EGESTAS";"INSTITUTE";"INC";"415-8443";"9077 Nec Rd.";"Albany";"WA";"Panama";"nunc.Quisque@Duis.edu"
"49D9322F-1D40-2378-157B-20DBD604CA32";"LUCTUS ET";"CORP.";"CO";"793-0258";"5951 Quis Rd.";"Jelenia Góra";"DS";"Puerto Rico";"diam.at@Proin.co.uk"
"BEF2C49D-281D-61BC-09B9-9D0E965BB74C";"DONEC";"INDUSTRIES";"INC";"1-162-971-5598";"Ap #471-5559 Volutpat. Street";"Bilbo";"PV";"British Indian Ocean Territory";"eget.odio@euismodac.ca"
"7D0992C3-C608-5ADC-1BE0-D1E8D318B292";"DICTUM PLACERAT";"PC";"";"1-413-374-8334";"P.O. Box 403, 4944 Purus, St.";"Lagos";"Lagos";"Argentina";"aliquet@pedeSuspendissedui.co.uk"
"21E9F3DA-F024-648F-F0CE-AEFC5A300AB2";"AUCTOR VELIT";"CORP.";"CO";"(759) 192-0287";"Ap #134-2977 Velit. Ave";"Beaconsfield";"Quebec";"Bermuda";"mollis.lectus.pede@Pellentesqueultricies.co.uk"
"F5CB4423-4D90-A0D1-799E-C448EE7EF8B0";"TINCIDUNT PEDE";"CONSULTING";"";"1-156-597-4340";"Ap #901-4065 Nunc St.";"Ambala Sadar";"HR";"Mayotte";"dolor.nonummy@ametdiam.org"
"3EB77DED-EF11-7782-8895-C1308933E046";"NUNC SOLLICITUDIN";"INCORPORATED";"INC";"602-6327";"Ap #586-6962 Scelerisque Rd.";"Guadalupe";"SJ";"Turkmenistan";"eros.non@Duis.co.uk"
"410D7749-1482-5FBF-961E-C9BE9D1A773C";"LOREM IPSUM SODALES";"PC";"";"774-6557";"5222 Morbi St.";"Piotrków Trybunalski";"?ódzkie";"Slovakia";"ligula@egetmetusIn.org"
"F2FB3E51-35C3-42AF-AAE1-64823A2AB015";"DONEC VITAE ERAT";"INC.";"INC";"694-9019";"Ap #426-1475 Et St.";"Belfast";"U";"Thailand";"egestas@enimcommodo.edu"
"59F81C4A-96D4-64E5-B89F-54870B8EA108";"SED";"LIMITED";"LLC";"1-216-437-6417";"Ap #926-305 Semper St.";"Belfast";"U";"Fiji";"quis.diam.luctus@facilisis.ca"
"4803785F-5F02-BF3E-6487-470AE219C08B";"CURSUS";"LLC";"LLC";"1-249-745-9825";"Ap #530-1589 Ultricies Ave";"Alajuelita";"San José";"Austria";"Suspendisse.sed.dolor@ipsumdolor.ca"
"BF4F81E9-7906-5A21-6E05-DB7E9F79E0E2";"DICTUM PHASELLUS";"ASSOCIATES";"";"945-6664";"1787 Donec Avenue";"Gorakhpur";"Uttar Pradesh";"Liechtenstein";"ac.feugiat@necorci.net"
"6D6D60D2-90D0-10BA-B46C-785E30E59AD8";"NISI A ODIO";"INSTITUTE";"INC";"(204) 193-7491";"328-6858 Lorem Rd.";"Tarnów";"MP";"French Polynesia";"et@sollicitudin.com"
"EA1CD1D0-4AF6-F52B-BC56-F4FF10AC63C9";"NEC CURSUS A";"CORPORATION";"CO";"1-842-288-5333";"Ap #123-704 Blandit. St.";"Bear";"Delaware";"Niger";"nisi@quam.edu"
"2944019E-26CC-8314-89DB-9C7BB743B74E";"DAPIBUS";"COMPANY";"CO";"284-7911";"9006 Mauris Avenue";"Bhatpara";"WB";"Faroe Islands";"dis.parturient.montes@varius.ca"
"64266856-2E31-D248-4641-488B19707FE2";"ALIQUAM AUCTOR";"FOUNDATION";"";"228-6403";"9645 Ornare, St.";"Berlin";"BE";"Jamaica";"Nullam@commodo.co.uk"
"2E6AB433-1DB7-FD68-0826-4E55D1AAE87D";"TEMPUS MAURIS";"ASSOCIATES";"";"1-316-303-6319";"238 Sodales St.";"Valéncia";"CV";"Trinidad and Tobago";"nec.luctus@odio.net"
"9EA5B0E4-0B03-0206-D367-0820ADD7BBE8";"SUSPENDISSE NON";"INDUSTRIES";"INC";"708-8840";"Ap #838-3402 Massa Rd.";"Port Augusta";"South Australia";"Saint Lucia";"Sed.diam@cursusa.org"
"F9F4BBAF-14D7-72AA-D03D-213A1EA7A6BC";"IN FAUCIBUS";"INC.";"INC";"1-156-621-8903";"293-432 Ullamcorper. Ave";"Istanbul";"Istanbul";"Greenland";"ultrices.Duis@fringilla.co.uk"
"255B3269-AD46-8B84-6FF8-B90EEF277C80";"VEL VENENATIS VEL";"ASSOCIATES";"";"1-569-725-9727";"P.O. Box 485, 2173 Penatibus Rd.";"Broechem";"AN";"Panama";"tincidunt@sollicitudinadipiscingligula.co.uk"
"851E7395-0EB6-2CF2-CB58-E38DE776C64A";"CONGUE";"INDUSTRIES";"INC";"1-103-673-4588";"P.O. Box 892, 3695 Tristique Road";"Lagos";"Lagos";"Cocos (Keeling) Islands";"enim.Mauris.quis@duiFusce.org"
"520ACFA5-C03F-431D-DC98-55B6948AD346";"GRAVIDA";"INC.";"INC";"975-5348";"P.O. Box 579, 4088 Et, Road";"Galway";"Connacht";"Anguilla";"Curabitur.ut@magnis.net"
"3367070D-B95C-A30F-DCE7-42088429C9FB";"NULLA";"LTD";"LLC";"1-409-773-1066";"P.O. Box 651, 5015 Ut Rd.";"Salon-de-Provence";"Provence-Alpes-Côte d'Azur";"Denmark";"lobortis@Aliquamadipiscing.ca"
"6E84D4DD-8205-0EDA-33A4-B189B9D0416D";"TEMPOR ERAT";"CORPORATION";"CO";"1-714-465-3421";"173-3627 Phasellus Street";"Murwara";"Madhya Pradesh";"Bonaire, Sint Eustatius and Saba";"ut.pellentesque@maurisanunc.com"
"FB8DD5AC-9F3B-B5CD-EC3A-621DD62FCC2B";"SED DUI FUSCE";"CORP.";"CO";"534-3111";"1324 Ultricies Road";"Çald?ran";"Van";"Monaco";"pretium.et.rutrum@feugiatnec.com"
"05D27194-A102-7B2F-5F71-A4A3B50341F8";"SED";"INSTITUTE";"INC";"242-1297";"Ap #755-5595 Praesent Rd.";"Srinagar";"Jammu and Kashmir";"Monaco";"ridiculus.mus.Proin@eu.edu"
"E15B7639-F6D6-E65F-34A0-A0F7208D3A1D";"ENIM MAURIS QUIS";"CONSULTING";"";"1-476-510-0983";"P.O. Box 501, 2291 Nunc Av.";"Lodine";"Sardegna";"Morocco";"Proin.sed@arcuAliquamultrices.org"
"36BD0B94-5BA8-E48E-9E3C-6BC079C5444A";"DAPIBUS LIGULA ALIQUAM";"LLP";"LLC";"1-477-252-3448";"9595 Non, Street";"Rutland";"VT";"Portugal";"tempor.erat@mattissemper.ca"
"8321C105-C47C-B2B8-23C5-8DAFD21136ED";"NIBH";"INSTITUTE";"INC";"1-947-748-2026";"198-6796 In Rd.";"Grimbergen";"VB";"Cyprus";"montes.nascetur@famesacturpis.edu"
"DE4DB93E-D840-8926-B661-86DCC80811F9";"PURUS AC";"LLC";"LLC";"(897) 948-6592";"P.O. Box 304, 1939 Et Ave";"Spermalie";"West-Vlaanderen";"Guinea";"ultrices@necimperdiet.net"
"7FE2569A-15B3-C2E3-DA53-0E452F232506";"PROIN DOLOR";"LIMITED";"LLC";"441-8856";"Ap #209-5405 Neque. Rd.";"Ichalkaranji";"Maharastra";"Solomon Islands";"amet.risus.Donec@condimentumegetvolutpat.ca"
"EA86512F-758F-D99E-6E47-7821C43BF6A7";"DOLOR DOLOR";"CONSULTING";"";"(597) 956-7560";"350-4934 Vulputate, Avenue";"Vienna";"Wie";"Lesotho";"Donec.nibh@metusvitaevelit.com"
"D89D79CC-11EC-D0D9-4EDE-0D14A5CDC5C3";"MAECENAS";"INC.";"INC";"398-5712";"499-5590 Eros. Road";"Davangere";"KA";"Trinidad and Tobago";"amet@eleifendegestasSed.net"
"9E52DA7F-10E7-AABE-057A-CD5E5F85F994";"MAURIS ID SAPIEN";"CORP.";"CO";"(993) 706-9378";"P.O. Box 558, 7993 Faucibus Rd.";"Istanbul";"Ist";"Syria";"interdum.enim@urnaNullamlobortis.ca"
"BFF2BF3F-810B-E6AC-831E-76C74355F631";"LOBORTIS NISI NIBH";"INC.";"INC";"1-804-789-0062";"Ap #592-4542 Sed Street";"Chhindwara";"MP";"Guadeloupe";"quis.turpis.vitae@miac.co.uk"
"6D252C63-6148-0378-7AC8-7C006AA435FA";"SAPIEN NUNC PULVINAR";"FOUNDATION";"";"1-862-266-7361";"7297 Mauris Rd.";"Dublin";"L";"Australia";"eu@Innecorci.net"
"162ABE20-5836-71A9-2E3F-6B7435D9813C";"CONVALLIS ANTE LECTUS";"INCORPORATED";"INC";"1-111-388-8692";"465-5124 Nisl. St.";"Glimes";"WB";"Venezuela";"Integer@lacus.co.uk"
"B7D0BC4D-175B-A1CF-85EC-5EA562809985";"DIS";"LLC";"LLC";"(693) 962-4998";"Ap #732-385 Eget Avenue";"Minneapolis";"Minnesota";"Montenegro";"in@velit.ca"
"9FDB9113-22FA-DDAB-88DA-2A5BAF49A484";"LACUS VESTIBULUM LOREM";"LLP";"LLC";"1-154-675-2721";"Ap #414-1160 Orci. St.";"Cobourg";"ON";"Uzbekistan";"pede.ultrices.a@purussapien.net"
"3E46EEC9-6F73-1829-0BD2-1A93BF5D4DBF";"QUISQUE AC LIBERO";"ASSOCIATES";"";"329-8660";"5107 Arcu. Rd.";"Champigny-sur-Marne";"IL";"Nicaragua";"Fusce@etmagna.net"
"0540AB61-C0D7-89A4-8983-EE834E831C4C";"CURSUS VESTIBULUM";"LIMITED";"LLC";"1987019";"Ap #444-7904 Ac St.";"Bonavista";"NL";"Germany";"sed.sapien@eratvitaerisus.org"
"030B6130-24A9-9B1E-4AB4-24D8C3765C5F";"DUIS";"INC.";"INC";"955-7372";"2038 Dapibus Street";"Lagos";"Lagos";"Moldova";"arcu.ac@odio.net"
"7F96B310-A1C6-DF19-FEB9-3605C3D7CE85";"EGET IPSUM SUSPENDISSE";"CORPORATION";"CO";"741-7797";"8157 Metus. Av.";"Evere";"BU";"Virgin Islands, United States";"orci.luctus@Aliquameratvolutpat.ca"
"2CD55B93-FF9B-764F-35D3-E64A9B9E21BA";"PHASELLUS IN FELIS";"CORP.";"CO";"1423087";"300-7023 Semper Road";"Dublin";"L";"French Southern Territories";"penatibus.et.magnis@etmagnis.net"
"E7772942-742B-EEA4-D7D5-900CB4279834";"NEC LIGULA CONSECTETUER";"PC";"";"303-0271";"Ap #467-302 Sollicitudin Street";"Galway";"C";"Pitcairn Islands";"metus.vitae@per.com"
"D6B880FE-9C9F-338F-8471-4E2BC83C6A90";"ALIQUET";"INDUSTRIES";"INC";"343-3832";"8197 Vitae, Ave";"Palmerston North";"NI";"Isle of Man";"elit.erat.vitae@risus.com"
"AB9E7F53-B606-2F03-84CA-DAD24150465F";"ETIAM";"CORP.";"CO";"1-358-253-5903";"591-5876 Arcu. Street";"Metairie";"Louisiana";"Chile";"ac.mattis.velit@lectusrutrum.org"
"36DA03B9-2EBA-1B56-23B1-9B8BEB33928B";"ELEIFEND VITAE ERAT";"LIMITED";"LLC";"1-233-555-0026";"P.O. Box 143, 5042 In Rd.";"Hamilton";"Victoria";"Algeria";"at.velit@sodaleselit.com"
"8A0F627B-E3BC-6053-37AE-59231991A3AA";"METUS ALIQUAM";"INDUSTRIES";"INC";"709-2458";"234-7173 Gravida St.";"Worcester";"MA";"Sri Lanka";"tortor@cursusNuncmauris.ca"
"DE846DAC-C1AE-E699-4E26-9A74F2508E37";"FAUCIBUS";"INC.";"INC";"1-307-563-3826";"Ap #841-2293 Iaculis St.";"Newcastle";"NSW";"Luxembourg";"sapien.Cras@sem.net"
"8C1AF3FD-108B-23EC-B641-1BD75384FBFF";"CONSEQUAT AUCTOR NUNC";"LLP";"LLC";"1-421-518-6165";"3169 Habitant Street";"Poggio Berni";"Emilia-Romagna";"Japan";"a@idsapien.com"
"316A9A7A-3D00-DC17-AB05-6D12458C472D";"COMMODO TINCIDUNT";"LIMITED";"LLC";"(811) 528-0210";"3939 Arcu St.";"Berlin";"Berlin";"Saint Lucia";"tincidunt@pharetrasedhendrerit.co.uk"
"B92F71B8-9879-1D32-CB94-A96E8F816C9A";"UT CURSUS LUCTUS";"CORPORATION";"CO";"301-6719";"907-6263 Mattis Av.";"Ipswich";"Queensland";"Belarus";"aliquet.odio.Etiam@morbitristique.ca"
"831ADF06-335F-BF64-3A91-052751DACAAC";"ALIQUET";"ASSOCIATES";"";"318-2950";"P.O. Box 847, 5194 Tempus Street";"Cork";"Munster";"Cambodia";"tincidunt.nibh.Phasellus@diamPellentesquehabitant.org"
"A988E6DE-DDA5-BDA1-A62E-0A985F930153";"EGET MAGNA";"INSTITUTE";"INC";"426-8769";"P.O. Box 611, 6251 Sollicitudin St.";"Thorold";"Ontario";"Denmark";"a@mauris.co.uk"
"FC56BC97-109A-A94D-A830-C41D87DBF18F";"VIVAMUS EUISMOD";"INCORPORATED";"INC";"(790) 341-4931";"460-9048 Dictum Avenue";"Çald?ran";"Van";"United Arab Emirates";"ac@utpellentesque.ca"
"E2FD5BC4-D662-2BDA-C4C9-7ABFDF7CAF99";"QUISQUE IMPERDIET";"COMPANY";"CO";"870-1394";"Ap #328-6623 Quis St.";"Saint-Pierre";"QC";"Tokelau";"interdum@etrutrum.ca"
"138F86CE-CC8A-69F1-2ED7-C3BFDC9F939E";"VEHICULA RISUS NULLA";"INDUSTRIES";"INC";"1669365";"9444 Non Ave";"Bangor";"ME";"Philippines";"quis.pede.Suspendisse@maurisblandit.edu"
"955CB23E-7D42-418F-C80F-4D28533709F3";"ALIQUET PROIN";"LLC";"LLC";"1-764-306-7934";"Ap #733-3565 Suspendisse Street";"Shawinigan";"Quebec";"Aruba";"lobortis.quam@Integerurna.org"
"0E5634A1-344D-63FF-E270-285527D14365";"CURSUS NUNC";"COMPANY";"CO";"943-1990";"Ap #793-9478 Natoque St.";"Orhangazi";"Bur";"Macedonia";"libero@placerat.net"
"5B0713B6-3C1E-E0CC-57CA-1111C1037870";"NASCETUR RIDICULUS";"LIMITED";"LLC";"(796) 336-3653";"P.O. Box 408, 5544 Iaculis Avenue";"Lang";"Saskatchewan";"Congo, the Democratic Republic of the";"at@aliquetmagna.com"
"B8DE25DC-CA11-E72D-FDE1-C4C6A94D7052";"LIBERO PROIN";"INC.";"INC";"466-0134";"Ap #862-1231 Lorem. Street";"Kano";"KN";"Gabon";"ac@faucibusorciluctus.org"
"65E48044-D502-F731-9982-57AA9ECADC67";"PRAESENT EU";"FOUNDATION";"";"1-327-816-8811";"Ap #487-9808 Ipsum Ave";"K?r?khan";"Hatay";"Solomon Islands";"blandit.Nam.nulla@sedhendrerita.org"
"8B385256-1021-E0B7-2C60-64D1BE84F12E";"ET PEDE NUNC";"CORPORATION";"CO";"865-4440";"P.O. Box 955, 6781 Non Ave";"Bremen";"HB";"Saint Martin";"dapibus.rutrum.justo@Ut.edu"
"82799B00-19F4-1486-E65A-F245A6EBDF91";"NISL QUISQUE FRINGILLA";"CORPORATION";"CO";"213-9676";"Ap #881-8212 Lobortis Rd.";"Istanbul";"Ist";"Morocco";"molestie@Praesentinterdumligula.ca"
"7AC09AF9-5144-0E04-A29B-819F97DD51C9";"RUTRUM MAGNA";"LLC";"LLC";"1-288-785-4526";"7605 Risus. Road";"Açailândia";"MA";"Liberia";"tellus@Quisqueaclibero.ca"
"641C33AA-3E94-2054-921F-9C1EBC95EA38";"VITAE";"INCORPORATED";"INC";"857-9289";"P.O. Box 404, 3469 Gravida Street";"Cornwall";"Ontario";"Luxembourg";"sociis.natoque@odio.org"
"72CE6248-B629-FF84-41B8-596DCFD291B2";"VELIT PELLENTESQUE";"INCORPORATED";"INC";"(299) 645-5860";"540-7325 Eros. Rd.";"Brucargo";"Vlaams-Brabant";"Palau";"luctus.sit@dolor.com"
"50A30623-92D4-ADCE-66C9-16B7795E0361";"MAECENAS";"INDUSTRIES";"INC";"582-9768";"445 Montes, Rd.";"Kapiti";"NI";"Northern Mariana Islands";"turpis.nec@Loremipsumdolor.com"
"A85F6DC3-2DC9-1B25-45C2-706BAD61654C";"AC ORCI UT";"INSTITUTE";"INC";"568-6263";"P.O. Box 197, 4592 Suspendisse St.";"Saint Louis";"Missouri";"Georgia";"Cum@Maecenasmifelis.org"
"B413B395-7C4A-F68E-9001-E4EB68DF21F6";"SED";"FOUNDATION";"";"1-116-192-9036";"P.O. Box 117, 8284 Nisl. Rd.";"Berlin";"Berlin";"Costa Rica";"Aliquam.vulputate.ullamcorper@nunc.com"
"B34F6A01-264E-6315-B254-FE81C04D118F";"IN LOBORTIS";"FOUNDATION";"";"1-264-219-9631";"P.O. Box 734, 6844 Ac Road";"Clydebank";"Dunbartonshire";"Panama";"libero.Proin.mi@nisl.net"
"0F537002-5079-6797-F44C-CB97ACB3AAE5";"ARCU IACULIS";"LTD";"LLC";"1-156-705-4430";"851-6202 Mauris Road";"San Rafael";"A";"South Africa";"quis.pede.Suspendisse@nulla.org"
"B8984784-1349-BCB4-128D-552D07AD63C3";"ET MAGNA";"LIMITED";"LLC";"1656708";"540-6741 Bibendum Road";"Laon";"PI";"Vanuatu";"elit@ligulaeuenim.co.uk"
"16F92546-0F6D-0D96-85F9-270F98464667";"NUNC MAURIS";"INDUSTRIES";"INC";"1404639";"689-6973 Proin Street";"West Valley City";"UT";"Poland";"nisi.Aenean@sollicitudincommodo.edu"
"97B4F9CA-C157-BBBB-C333-9F1D7176A6E6";"VELIT";"INSTITUTE";"INC";"1-901-209-5713";"P.O. Box 909, 9968 Phasellus Road";"Dutse";"JI";"Antarctica";"Duis@sociis.org"
"1A3006E7-1EAA-D916-6C8C-D62524BA54BD";"LACUS QUISQUE IMPERDIET";"LTD";"LLC";"801-9074";"P.O. Box 218, 9379 Neque. St.";"Raiganj";"WB";"Tajikistan";"Nunc@semper.org"
"EACC1263-7BF9-E462-0C3C-D836AE4DF651";"CONVALLIS";"LLP";"LLC";"1-526-234-4745";"4547 Nulla St.";"Onitsha";"Anambra";"Nauru";"feugiat.nec.diam@sociis.com"
"8433E702-E167-484C-3895-6E9C362CF5F6";"ERAT";"INC.";"INC";"1-847-378-9272";"4922 Molestie Street";"Upper Hutt";"North Island";"Virgin Islands, British";"sit.amet.dapibus@Phasellus.com"
"BBD665C0-4263-4F4E-EF4A-8FCD7BEDE503";"EROS";"PC";"";"(596) 236-1433";"959-5263 Ut Rd.";"Novo Hamburgo";"Rio Grande do Sul";"Benin";"imperdiet.non@eget.co.uk"
"FC90C366-5C7E-8B74-E60C-8AADF48761C1";"VEL";"LLP";"LLC";"1-102-452-6616";"P.O. Box 805, 7275 Magna St.";"Warszawa";"Mazowieckie";"Egypt";"Curabitur.dictum@pellentesquetellus.com"
"19CBA08C-F737-0EB0-425B-A3AB30F1E2DD";"EGESTAS";"INDUSTRIES";"INC";"621-3758";"Ap #687-2868 Suscipit, Rd.";"Draguignan";"Provence-Alpes-Côte d'Azur";"Heard Island and Mcdonald Islands";"mattis.Integer.eu@aliquameu.com"
"5F599556-829B-328D-2EC1-4C1836B27032";"MAGNA CRAS CONVALLIS";"CONSULTING";"";"(893) 120-1799";"Ap #199-2389 Sed Rd.";"Karacabey";"Bursa";"Dominican Republic";"Mauris@Nullainterdum.com"
"47B4EDF4-6C59-191A-70BD-0E9939D3479F";"LEO";"CORPORATION";"CO";"352-7842";"Ap #319-1900 Laoreet Rd.";"Chelsea";"Quebec";"India";"felis.eget.varius@metuseu.edu"
"95EDC0E5-442E-9A35-014F-53FB522D1742";"VELIT EGET";"INDUSTRIES";"INC";"245-6956";"4284 Ultrices Street";"Paranaguá";"Paraná";"Burkina Faso";"amet.ornare@erategettincidunt.ca"
"52BCE1E2-3CC1-1166-8C33-5BCCC2701386";"INTEGER ALIQUAM ADIPISCING";"INCORPORATED";"INC";"1067311";"P.O. Box 196, 8006 Malesuada. Road";"Khanpur";"PB";"Estonia";"auctor.velit.eget@Nunclaoreet.co.uk"
"575D55B0-EDF9-35A4-6FC4-979CED5F93A8";"AC ORCI";"CORPORATION";"CO";"785-4829";"P.O. Box 582, 1682 Donec St.";"Londrina";"Paraná";"Tonga";"facilisis.magna.tellus@orci.co.uk"
"7BCB3D84-FEDA-C41A-AEC3-9C4774CCFE6A";"CURSUS ET";"LTD";"LLC";"581-0399";"9584 Est. Street";"Whithorn";"Wigtownshire";"Cyprus";"nec@nonmassa.net"
"EC86EDC7-665C-4B2D-9983-EBAE01923AB1";"ALIQUAM";"LLP";"LLC";"1-981-201-1117";"Ap #262-6908 Malesuada St.";"Te Puke";"NI";"Finland";"diam.Sed@mifringilla.co.uk"
"E8AF11D3-39AF-7409-83D8-8A5874B0A38A";"ARCU";"LTD";"LLC";"431-5259";"Ap #628-9607 Non, Rd.";"Gijón";"Principado de Asturias";"Andorra";"in@Curabiturut.org"
"93CDFE33-8EC6-AF1E-A38E-16A96E218B45";"VULPUTATE ULLAMCORPER MAGNA";"FOUNDATION";"";"290-9121";"P.O. Box 373, 1790 Consequat Av.";"Rockhampton";"Queensland";"Nicaragua";"eget.mollis@ametloremsemper.com"
"12B9DE0A-FDF4-69C8-0251-ABDFD35FF6DC";"POSUERE VULPUTATE";"LIMITED";"LLC";"363-9500";"965-6162 Enim. Road";"Limbach-Oberfrohna";"SN";"Antarctica";"Cras@tinciduntaliquam.net"
"33EF4442-4A3C-A2D8-B1AD-A498F9EDEFF1";"EU";"FOUNDATION";"";"536-1469";"208-5536 Donec Avenue";"Terneuzen";"Zeeland";"Congo, the Democratic Republic of the";"amet@magnaPraesentinterdum.co.uk"
"1F7B9701-C44D-0F27-EC6D-94C5E8684F59";"DICTUM";"INDUSTRIES";"INC";"426-4882";"Ap #394-7157 Eu Road";"Tumbler Ridge";"BC";"Canada";"urna.justo.faucibus@nuncsitamet.org"
"EAEB1CE2-3AC9-8956-B775-9B8EA56E1AC6";"TELLUS NUNC";"LLC";"LLC";"963-9233";"P.O. Box 811, 888 Nec Street";"Nice";"Provence-Alpes-Côte d'Azur";"Korea, North";"amet.nulla.Donec@AliquamnislNulla.com"
"E26F9CFF-D33F-A06F-8310-67F97909A7D8";"EST TEMPOR";"INSTITUTE";"INC";"1-588-243-9341";"2281 Ut Road";"Warren";"Michigan";"Swaziland";"a.nunc@volutpatnuncsit.net"
"BBEDE331-F820-F80A-7C87-2B640A589063";"ELIT PRETIUM";"COMPANY";"CO";"250-4547";"2637 Elit Ave";"Tallahassee";"FL";"Viet Nam";"tincidunt.orci.quis@eunulla.com"
"084264FA-A951-4A0D-8632-865920AE23E9";"IACULIS";"FOUNDATION";"";"(228) 611-5876";"976-5717 Tortor, Avenue";"Kakinada";"AP";"Austria";"gravida@egestasnuncsed.ca"
"23EFF447-86D5-5D95-3C18-CD986AA88AFF";"TINCIDUNT";"FOUNDATION";"";"1-451-501-1604";"Ap #379-487 Dictum Ave";"Cinco Esquinas";"San José";"Albania";"elit.dictum@dictum.co.uk"
"CC8450B6-B1DB-48E7-4A24-5C83679C106D";"FAMES";"LLP";"LLC";"941-4322";"P.O. Box 890, 2870 Aenean St.";"Katsina";"Katsina";"Somalia";"enim.commodo.hendrerit@dolor.edu"
"201BD952-195E-AF8A-5C2B-88C27E1C8480";"MAURIS MORBI NON";"PC";"";"877-6030";"Ap #562-6129 Sed St.";"Purnea";"JH";"Tajikistan";"convallis.in.cursus@In.edu"
"561534F0-FC85-5E89-405B-139D6281C417";"QUAM";"INDUSTRIES";"INC";"1-923-782-2981";"9113 A St.";"Balclutha";"South Island";"Guinea";"non.arcu@Donectempuslorem.com"
"84741825-D5E2-F8EA-1481-249730BA27C9";"SOLLICITUDIN";"INSTITUTE";"INC";"811-2909";"Ap #745-6210 Vivamus St.";"La Baie";"QC";"Honduras";"tellus.faucibus.leo@magna.net"
